Area,Year,Subcategory,Unit,Value
France,2018,Electricity imports,TWh,-62.97
France,2018,Aggregate fuel,mtCO2,6.23
France,2018,Aggregate fuel,mtCO2,28.28
France,2018,Aggregate fuel,mtCO2,20.26
France,2018,Aggregate fuel,mtCO2,3.38
France,2018,Aggregate fuel,mtCO2,4.24
France,2018,Aggregate fuel,mtCO2,0.86
France,2018,CO2 intensity,gCO2/kWh,59.92
France,2018,Fuel,mtCO2,1.81
France,2018,Fuel,mtCO2,8.02
France,2018,Fuel,mtCO2,13.29
France,2018,Fuel,mtCO2,1.55
France,2018,Fuel,mtCO2,1.99
France,2018,Fuel,mtCO2,6.97
France,2018,Fuel,mtCO2,0.02
France,2018,Fuel,mtCO2,0.51
France,2018,Fuel,mtCO2,0.35
France,2018,Total,mtCO2,34.51
France,2019,Aggregate fuel,GW,115.95
France,2019,Aggregate fuel,GW,23.71
France,2019,Aggregate fuel,GW,20.34
France,2019,Aggregate fuel,GW,26.38
France,2019,Aggregate fuel,GW,52.82
France,2019,Aggregate fuel,GW,26.44
France,2019,Fuel,GW,1.4
France,2019,Fuel,GW,3.37
France,2019,Fuel,GW,18.11
France,2019,Fuel,GW,24.14
France,2019,Fuel,GW,63.13
France,2019,Fuel,GW,2.23
France,2019,Fuel,GW,0.84
France,2019,Fuel,GW,10.01
France,2019,Fuel,GW,16.43
France,2019,Demand,TWh,508.0
France,2019,Demand per capita,MWh,7.73
France,2019,Aggregate fuel,%,90.53
France,2019,Aggregate fuel,%,9.48
France,2019,Aggregate fuel,%,8.84
France,2019,Aggregate fuel,%,11.7
France,2019,Aggregate fuel,%,19.99
France,2019,Aggregate fuel,%,8.29
France,2019,Aggregate fuel,TWh,512.06
France,2019,Aggregate fuel,TWh,53.61
France,2019,Aggregate fuel,TWh,49.97
France,2019,Aggregate fuel,TWh,66.16
France,2019,Aggregate fuel,TWh,113.05
France,2019,Aggregate fuel,TWh,46.89
France,2019,Fuel,%,1.53
France,2019,Fuel,%,0.64
France,2019,Fuel,%,6.94
France,2019,Fuel,%,10.06
France,2019,Fuel,%,70.54
France,2019,Fuel,%,1.9
France,2019,Fuel,%,0.11
France,2019,Fuel,%,2.15
France,2019,Fuel,%,6.14
France,2019,Fuel,TWh,8.64
France,2019,Fuel,TWh,3.64
France,2019,Fuel,TWh,39.24
France,2019,Fuel,TWh,56.91
France,2019,Fuel,TWh,399.01
France,2019,Fuel,TWh,10.73
France,2019,Fuel,TWh,0.61
France,2019,Fuel,TWh,12.17
France,2019,Fuel,TWh,34.72
France,2019,Total,TWh,565.67
France,2019,Electricity imports,TWh,-57.67
France,2019,Aggregate fuel,mtCO2,6.18
France,2019,Aggregate fuel,mtCO2,27.64
France,2019,Aggregate fuel,mtCO2,24.13
France,2019,Aggregate fuel,mtCO2,3.24
France,2019,Aggregate fuel,mtCO2,4.25
France,2019,Aggregate fuel,mtCO2,1.01
France,2019,CO2 intensity,gCO2/kWh,59.79
France,2019,Fuel,mtCO2,1.87
France,2019,Fuel,mtCO2,3.51
France,2019,Fuel,mtCO2,17.07
France,2019,Fuel,mtCO2,1.35
France,2019,Fuel,mtCO2,1.93
France,2019,Fuel,mtCO2,7.06
France,2019,Fuel,mtCO2,0.02
France,2019,Fuel,mtCO2,0.58
France,2019,Fuel,mtCO2,0.43
France,2019,Total,mtCO2,33.82
France,2020,Aggregate fuel,GW,116.46
France,2020,Aggregate fuel,GW,24.01
France,2020,Aggregate fuel,GW,20.64
France,2020,Aggregate fuel,GW,26.39
France,2020,Aggregate fuel,GW,55.06
France,2020,Aggregate fuel,GW,28.67
France,2020,Fuel,GW,1.38
France,2020,Fuel,GW,3.37
France,2020,Fuel,GW,18.36
France,2020,Fuel,GW,24.23
France,2020,Fuel,GW,61.4
France,2020,Fuel,GW,2.28
France,2020,Fuel,GW,0.78
France,2020,Fuel,GW,11.13
France,2020,Fuel,GW,17.54
France,2020,Demand,TWh,482.38
France,2020,Demand per capita,MWh,7.32
France,2020,Aggregate fuel,%,90.83
France,2020,Aggregate fuel,%,9.18
France,2020,Aggregate fuel,%,8.59
France,2020,Aggregate fuel,%,13.65
France,2020,Aggregate fuel,%,23.74
France,2020,Aggregate fuel,%,10.09
France,2020,Aggregate fuel,TWh,479.03
France,2020,Aggregate fuel,TWh,48.39
France,2020,Aggregate fuel,TWh,45.3
France,2020,Aggregate fuel,TWh,71.96
France,2020,Aggregate fuel,TWh,125.2
France,2020,Aggregate fuel,TWh,53.24
France,2020,Fuel,%,1.66
France,2020,Fuel,%,0.59
France,2020,Fuel,%,6.68
France,2020,Fuel,%,11.87
France,2020,Fuel,%,67.09
France,2020,Fuel,%,1.91
France,2020,Fuel,%,0.12
France,2020,Fuel,%,2.5
France,2020,Fuel,%,7.59
France,2020,Fuel,TWh,8.76
France,2020,Fuel,TWh,3.09
France,2020,Fuel,TWh,35.25
France,2020,Fuel,TWh,62.59
France,2020,Fuel,TWh,353.83
France,2020,Fuel,TWh,10.05
France,2020,Fuel,TWh,0.61
France,2020,Fuel,TWh,13.19
France,2020,Fuel,TWh,40.05
France,2020,Total,TWh,527.42
France,2020,Electricity imports,TWh,-45.04
France,2020,Aggregate fuel,mtCO2,6.23
France,2020,Aggregate fuel,mtCO2,24.93
France,2020,Aggregate fuel,mtCO2,21.95
France,2020,Aggregate fuel,mtCO2,3.4
France,2020,Aggregate fuel,mtCO2,4.52
France,2020,Aggregate fuel,mtCO2,1.12
France,2020,CO2 intensity,gCO2/kWh,59.08
France,2020,Fuel,mtCO2,1.89
France,2020,Fuel,mtCO2,2.98
France,2020,Fuel,mtCO2,15.34
France,2020,Fuel,mtCO2,1.49
France,2020,Fuel,mtCO2,1.71
France,2020,Fuel,mtCO2,6.61
France,2020,Fuel,mtCO2,0.02
France,2020,Fuel,mtCO2,0.63
France,2020,Fuel,mtCO2,0.49
France,2020,Total,mtCO2,31.16
France,2021,Aggregate fuel,GW,119.93
France,2021,Aggregate fuel,GW,22.8
France,2021,Aggregate fuel,GW,20.66
France,2021,Aggregate fuel,GW,26.53
France,2021,Aggregate fuel,GW,58.53
France,2021,Aggregate fuel,GW,32.0
France,2021,Fuel,GW,1.48
France,2021,Fuel,GW,2.14
France,2021,Fuel,GW,18.38
France,2021,Fuel,GW,24.26
France,2021,Fuel,GW,61.4
France,2021,Fuel,GW,2.28
France,2021,Fuel,GW,0.79
France,2021,Fuel,GW,13.45
France,2021,Fuel,GW,18.55
France,2021,Demand,TWh,505.56
France,2021,Demand per capita,MWh,7.65
France,2021,Aggregate fuel,%,91.13
France,2021,Aggregate fuel,%,8.87
France,2021,Aggregate fuel,%,7.88
France,2021,Aggregate fuel,%,12.68
France,2021,Aggregate fuel,%,22.21
France,2021,Aggregate fuel,%,9.53
France,2021,Aggregate fuel,TWh,501.61
France,2021,Aggregate fuel,TWh,48.84
France,2021,Aggregate fuel,TWh,43.4
France,2021,Aggregate fuel,TWh,69.77
France,2021,Aggregate fuel,TWh,122.25
France,2021,Aggregate fuel,TWh,52.48
France,2021,Fuel,%,1.74
France,2021,Fuel,%,0.99
France,2021,Fuel,%,6.05
France,2021,Fuel,%,10.83
France,2021,Fuel,%,68.92
France,2021,Fuel,%,1.83
France,2021,Fuel,%,0.11
France,2021,Fuel,%,2.79
France,2021,Fuel,%,6.74
France,2021,Fuel,TWh,9.57
France,2021,Fuel,TWh,5.44
France,2021,Fuel,TWh,33.31
France,2021,Fuel,TWh,59.62
France,2021,Fuel,TWh,379.36
France,2021,Fuel,TWh,10.09
France,2021,Fuel,TWh,0.58
France,2021,Fuel,TWh,15.36
France,2021,Fuel,TWh,37.12
France,2021,Total,TWh,550.45
France,2021,Electricity imports,TWh,-44.89
France,2021,Aggregate fuel,mtCO2,6.53
France,2021,Aggregate fuel,mtCO2,26.38
France,2021,Aggregate fuel,mtCO2,21.13
France,2021,Aggregate fuel,mtCO2,3.51
France,2021,Aggregate fuel,mtCO2,4.7
France,2021,Aggregate fuel,mtCO2,1.19
France,2021,CO2 intensity,gCO2/kWh,59.79
France,2021,Fuel,mtCO2,2.07
France,2021,Fuel,mtCO2,5.25
France,2021,Fuel,mtCO2,14.49
France,2021,Fuel,mtCO2,1.42
France,2021,Fuel,mtCO2,1.83
France,2021,Fuel,mtCO2,6.64
France,2021,Fuel,mtCO2,0.02
France,2021,Fuel,mtCO2,0.73
France,2021,Fuel,mtCO2,0.46
France,2021,Total,mtCO2,32.91
France,2022,Aggregate fuel,GW,123.48
France,2022,Aggregate fuel,GW,22.79
France,2022,Aggregate fuel,GW,20.65
France,2022,Aggregate fuel,GW,26.52
France,2022,Aggregate fuel,GW,62.08
France,2022,Aggregate fuel,GW,35.56
France,2022,Fuel,GW,1.48
France,2022,Fuel,GW,2.14
France,2022,Fuel,GW,18.37
France,2022,Fuel,GW,24.24
France,2022,Fuel,GW,61.4
France,2022,Fuel,GW,2.28
France,2022,Fuel,GW,0.8
France,2022,Fuel,GW,14.72
France,2022,Fuel,GW,20.84
France,2022,Demand,TWh,483.43
France,2022,Demand per capita,MWh,7.29
France,2022,Aggregate fuel,%,87.12
France,2022,Aggregate fuel,%,12.88
France,2022,Aggregate fuel,%,11.99
France,2022,Aggregate fuel,%,11.91
France,2022,Aggregate fuel,%,24.21
France,2022,Aggregate fuel,%,12.3
France,2022,Aggregate fuel,TWh,408.14
France,2022,Aggregate fuel,TWh,60.35
France,2022,Aggregate fuel,TWh,56.19
France,2022,Aggregate fuel,TWh,55.78
France,2022,Aggregate fuel,TWh,113.41
France,2022,Aggregate fuel,TWh,57.63
France,2022,Fuel,%,2.06
France,2022,Fuel,%,0.89
France,2022,Fuel,%,9.76
France,2022,Fuel,%,9.72
France,2022,Fuel,%,62.91
France,2022,Fuel,%,2.23
France,2022,Fuel,%,0.13
France,2022,Fuel,%,4.19
France,2022,Fuel,%,8.11
France,2022,Fuel,TWh,9.66
France,2022,Fuel,TWh,4.16
France,2022,Fuel,TWh,45.74
France,2022,Fuel,TWh,45.52
France,2022,Fuel,TWh,294.73
France,2022,Fuel,TWh,10.45
France,2022,Fuel,TWh,0.6
France,2022,Fuel,TWh,19.63
France,2022,Fuel,TWh,38.0
France,2022,Total,TWh,468.49
France,2022,Electricity imports,TWh,14.94
France,2022,Aggregate fuel,mtCO2,6.01
France,2022,Aggregate fuel,mtCO2,30.79
France,2022,Aggregate fuel,mtCO2,26.78
France,2022,Aggregate fuel,mtCO2,3.19
France,2022,Aggregate fuel,mtCO2,4.59
France,2022,Aggregate fuel,mtCO2,1.4
France,2022,CO2 intensity,gCO2/kWh,78.55
France,2022,Fuel,mtCO2,2.09
France,2022,Fuel,mtCO2,4.01
France,2022,Fuel,mtCO2,19.9
France,2022,Fuel,mtCO2,1.08
France,2022,Fuel,mtCO2,1.42
France,2022,Fuel,mtCO2,6.88
France,2022,Fuel,mtCO2,0.02
France,2022,Fuel,mtCO2,0.93
France,2022,Fuel,mtCO2,0.47
France,2022,Total,mtCO2,36.8
France,2023,Aggregate fuel,GW,128.84
France,2023,Aggregate fuel,GW,22.66
France,2023,Aggregate fuel,GW,20.63
France,2023,Aggregate fuel,GW,26.91
France,2023,Aggregate fuel,GW,67.44
France,2023,Aggregate fuel,GW,40.53
France,2023,Fuel,GW,1.6
France,2023,Fuel,GW,2.03
France,2023,Fuel,GW,18.35
France,2023,Fuel,GW,24.6
France,2023,Fuel,GW,61.4
France,2023,Fuel,GW,2.28
France,2023,Fuel,GW,0.71
France,2023,Fuel,GW,17.4
France,2023,Fuel,GW,23.13
France,2023,Demand,TWh,467.12
France,2023,Demand per capita,MWh,7.03
France,2023,Aggregate fuel,%,91.81
France,2023,Aggregate fuel,%,8.19
France,2023,Aggregate fuel,%,7.81
France,2023,Aggregate fuel,%,12.97
France,2023,Aggregate fuel,%,26.47
France,2023,Aggregate fuel,%,13.5
France,2023,Aggregate fuel,TWh,475.21
France,2023,Aggregate fuel,TWh,42.38
France,2023,Aggregate fuel,TWh,40.4
France,2023,Aggregate fuel,TWh,67.14
France,2023,Aggregate fuel,TWh,137.01
France,2023,Aggregate fuel,TWh,69.87
France,2023,Fuel,%,1.91
France,2023,Fuel,%,0.38
France,2023,Fuel,%,5.77
France,2023,Fuel,%,10.95
France,2023,Fuel,%,65.34
France,2023,Fuel,%,2.04
France,2023,Fuel,%,0.11
France,2023,Fuel,%,4.22
France,2023,Fuel,%,9.28
France,2023,Fuel,TWh,9.9
France,2023,Fuel,TWh,1.98
France,2023,Fuel,TWh,29.84
France,2023,Fuel,TWh,56.66
France,2023,Fuel,TWh,338.2
France,2023,Fuel,TWh,10.56
France,2023,Fuel,TWh,0.58
France,2023,Fuel,TWh,21.82
France,2023,Fuel,TWh,48.05
France,2023,Total,TWh,517.59
France,2023,Electricity imports,TWh,-50.47
France,2023,Aggregate fuel,mtCO2,6.77
France,2023,Aggregate fuel,mtCO2,21.84
France,2023,Aggregate fuel,mtCO2,19.93
France,2023,Aggregate fuel,mtCO2,3.51
France,2023,Aggregate fuel,mtCO2,5.14
France,2023,Aggregate fuel,mtCO2,1.63
France,2023,CO2 intensity,gCO2/kWh,55.28
France,2023,Fuel,mtCO2,2.14
France,2023,Fuel,mtCO2,1.91
France,2023,Fuel,mtCO2,12.98
France,2023,Fuel,mtCO2,1.35
France,2023,Fuel,mtCO2,1.63
France,2023,Fuel,mtCO2,6.95
France,2023,Fuel,mtCO2,0.02
France,2023,Fuel,mtCO2,1.04
France,2023,Fuel,mtCO2,0.59
France,2023,Total,mtCO2,28.61
France,2024,Aggregate fuel,GW,135.74
France,2024,Aggregate fuel,GW,22.52
France,2024,Aggregate fuel,GW,20.61
France,2024,Aggregate fuel,GW,28.22
France,2024,Aggregate fuel,GW,74.34
France,2024,Aggregate fuel,GW,46.12
France,2024,Fuel,GW,2.87
France,2024,Fuel,GW,1.91
France,2024,Fuel,GW,18.33
France,2024,Fuel,GW,24.64
France,2024,Fuel,GW,61.4
France,2024,Fuel,GW,2.28
France,2024,Fuel,GW,0.71
France,2024,Fuel,GW,21.53
France,2024,Fuel,GW,24.59
France,2024,Demand,TWh,467.71
France,2024,Demand per capita,MWh,7.03
France,2024,Aggregate fuel,%,94.25
France,2024,Aggregate fuel,%,5.74
France,2024,Aggregate fuel,%,5.44
France,2024,Aggregate fuel,%,14.28
France,2024,Aggregate fuel,%,26.21
France,2024,Aggregate fuel,%,11.93
France,2024,Aggregate fuel,TWh,525.51
France,2024,Aggregate fuel,TWh,32.05
France,2024,Aggregate fuel,TWh,30.35
France,2024,Aggregate fuel,TWh,79.62
France,2024,Aggregate fuel,TWh,146.17
France,2024,Aggregate fuel,TWh,66.55
France,2024,Fuel,%,1.75
France,2024,Fuel,%,0.3
France,2024,Fuel,%,3.42
France,2024,Fuel,%,12.43
France,2024,Fuel,%,68.04
France,2024,Fuel,%,2.02
France,2024,Fuel,%,0.1
France,2024,Fuel,%,4.22
France,2024,Fuel,%,7.71
France,2024,Fuel,TWh,9.74
France,2024,Fuel,TWh,1.7
France,2024,Fuel,TWh,19.07
France,2024,Fuel,TWh,69.3
France,2024,Fuel,TWh,379.34
France,2024,Fuel,TWh,11.28
France,2024,Fuel,TWh,0.58
France,2024,Fuel,TWh,23.55
France,2024,Fuel,TWh,43.0
France,2024,Total,TWh,557.56
France,2024,Electricity imports,TWh,-89.85
France,2024,Aggregate fuel,mtCO2,7.26
France,2024,Aggregate fuel,mtCO2,17.35
France,2024,Aggregate fuel,mtCO2,15.72
France,2024,Aggregate fuel,mtCO2,3.78
France,2024,Aggregate fuel,mtCO2,5.43
France,2024,Aggregate fuel,mtCO2,1.65
France,2024,CO2 intensity,gCO2/kWh,44.14
France,2024,Fuel,mtCO2,2.11
France,2024,Fuel,mtCO2,1.63
France,2024,Fuel,mtCO2,8.3
France,2024,Fuel,mtCO2,1.65
France,2024,Fuel,mtCO2,1.83
France,2024,Fuel,mtCO2,7.42
France,2024,Fuel,mtCO2,0.02
France,2024,Fuel,mtCO2,1.12
France,2024,Fuel,mtCO2,0.53
France,2024,Total,mtCO2,24.61
Germany,2000,Aggregate fuel,GW,34.08
Germany,2000,Aggregate fuel,GW,69.75
Germany,2000,Aggregate fuel,GW,17.15
Germany,2000,Aggregate fuel,GW,5.59
Germany,2000,Aggregate fuel,GW,11.68
Germany,2000,Aggregate fuel,GW,6.09
Germany,2000,Fuel,GW,0.47
Germany,2000,Fuel,GW,52.6
Germany,2000,Fuel,GW,15.64
Germany,2000,Fuel,GW,4.83
Germany,2000,Fuel,GW,22.4
Germany,2000,Fuel,GW,1.51
Germany,2000,Fuel,GW,0.29
Germany,2000,Fuel,GW,0.0
Germany,2000,Fuel,GW,6.09
Germany,2000,Demand,TWh,572.01
Germany,2000,Demand per capita,MWh,6.99
Germany,2000,Aggregate fuel,%,36.03
Germany,2000,Aggregate fuel,%,63.97
Germany,2000,Aggregate fuel,%,11.82
Germany,2000,Aggregate fuel,%,4.58
Germany,2000,Aggregate fuel,%,6.22
Germany,2000,Aggregate fuel,%,1.64
Germany,2000,Aggregate fuel,TWh,205.02
Germany,2000,Aggregate fuel,TWh,363.93
Germany,2000,Aggregate fuel,TWh,67.25
Germany,2000,Aggregate fuel,TWh,26.06
Germany,2000,Aggregate fuel,TWh,35.41
Germany,2000,Aggregate fuel,TWh,9.35
Germany,2000,Fuel,%,0.76
Germany,2000,Fuel,%,52.15
Germany,2000,Fuel,%,8.65
Germany,2000,Fuel,%,3.82
Germany,2000,Fuel,%,29.81
Germany,2000,Fuel,%,3.17
Germany,2000,Fuel,%,0.0
Germany,2000,Fuel,%,0.0
Germany,2000,Fuel,%,1.64
Germany,2000,Fuel,TWh,4.33
Germany,2000,Fuel,TWh,296.68
Germany,2000,Fuel,TWh,49.2
Germany,2000,Fuel,TWh,21.73
Germany,2000,Fuel,TWh,169.61
Germany,2000,Fuel,TWh,18.05
Germany,2000,Fuel,TWh,0.0
Germany,2000,Fuel,TWh,0.0
Germany,2000,Fuel,TWh,9.35
Germany,2000,Total,TWh,568.95
Germany,2000,Electricity imports,TWh,3.06
Germany,2000,Aggregate fuel,mtCO2,2.39
Germany,2000,Aggregate fuel,mtCO2,323.71
Germany,2000,Aggregate fuel,mtCO2,33.09
Germany,2000,Aggregate fuel,mtCO2,1.46
Germany,2000,Aggregate fuel,mtCO2,1.57
Germany,2000,Aggregate fuel,mtCO2,0.11
Germany,2000,CO2 intensity,gCO2/kWh,573.16
Germany,2000,Fuel,mtCO2,0.94
Germany,2000,Fuel,mtCO2,290.62
Germany,2000,Fuel,mtCO2,21.21
Germany,2000,Fuel,mtCO2,0.52
Germany,2000,Fuel,mtCO2,0.82
Germany,2000,Fuel,mtCO2,11.88
Germany,2000,Fuel,mtCO2,0.0
Germany,2000,Fuel,mtCO2,0.0
Germany,2000,Fuel,mtCO2,0.11
Germany,2000,Total,mtCO2,326.1
Germany,2001,Aggregate fuel,GW,37.02
Germany,2001,Aggregate fuel,GW,69.33
Germany,2001,Aggregate fuel,GW,17.31
Germany,2001,Aggregate fuel,GW,5.87
Germany,2001,Aggregate fuel,GW,14.62
Germany,2001,Aggregate fuel,GW,8.75
Germany,2001,Fuel,GW,0.75
Germany,2001,Fuel,GW,52.02
Germany,2001,Fuel,GW,15.8
Germany,2001,Fuel,GW,4.83
Germany,2001,Fuel,GW,22.4
Germany,2001,Fuel,GW,1.51
Germany,2001,Fuel,GW,0.29
Germany,2001,Fuel,GW,0.0
Germany,2001,Fuel,GW,8.75
Germany,2001,Demand,TWh,582.6
Germany,2001,Demand per capita,MWh,7.11
Germany,2001,Aggregate fuel,%,36.14
Germany,2001,Aggregate fuel,%,63.87
Germany,2001,Aggregate fuel,%,13.13
Germany,2001,Aggregate fuel,%,4.72
Germany,2001,Aggregate fuel,%,6.55
Germany,2001,Aggregate fuel,%,1.83
Germany,2001,Aggregate fuel,TWh,209.18
Germany,2001,Aggregate fuel,TWh,369.76
Germany,2001,Aggregate fuel,TWh,76.02
Germany,2001,Aggregate fuel,TWh,27.32
Germany,2001,Aggregate fuel,TWh,37.88
Germany,2001,Aggregate fuel,TWh,10.56
Germany,2001,Fuel,%,0.79
Germany,2001,Fuel,%,50.74
Germany,2001,Fuel,%,9.59
Germany,2001,Fuel,%,3.93
Germany,2001,Fuel,%,29.59
Germany,2001,Fuel,%,3.54
Germany,2001,Fuel,%,0.0
Germany,2001,Fuel,%,0.02
Germany,2001,Fuel,%,1.81
Germany,2001,Fuel,TWh,4.59
Germany,2001,Fuel,TWh,293.74
Germany,2001,Fuel,TWh,55.5
Germany,2001,Fuel,TWh,22.73
Germany,2001,Fuel,TWh,171.3
Germany,2001,Fuel,TWh,20.52
Germany,2001,Fuel,TWh,0.0
Germany,2001,Fuel,TWh,0.1
Germany,2001,Fuel,TWh,10.46
Germany,2001,Total,TWh,578.94
Germany,2001,Electricity imports,TWh,3.66
Germany,2001,Aggregate fuel,mtCO2,2.49
Germany,2001,Aggregate fuel,mtCO2,324.89
Germany,2001,Aggregate fuel,mtCO2,37.43
Germany,2001,Aggregate fuel,mtCO2,1.53
Germany,2001,Aggregate fuel,mtCO2,1.66
Germany,2001,Aggregate fuel,mtCO2,0.13
Germany,2001,CO2 intensity,gCO2/kWh,565.48
Germany,2001,Fuel,mtCO2,0.99
Germany,2001,Fuel,mtCO2,287.46
Germany,2001,Fuel,mtCO2,23.93
Germany,2001,Fuel,mtCO2,0.54
Germany,2001,Fuel,mtCO2,0.83
Germany,2001,Fuel,mtCO2,13.5
Germany,2001,Fuel,mtCO2,0.0
Germany,2001,Fuel,mtCO2,0.0
Germany,2001,Fuel,mtCO2,0.13
Germany,2001,Total,mtCO2,327.38
Germany,2002,Aggregate fuel,GW,41.5
Germany,2002,Aggregate fuel,GW,69.94
Germany,2002,Aggregate fuel,GW,17.43
Germany,2002,Aggregate fuel,GW,6.1
Germany,2002,Aggregate fuel,GW,18.1
Germany,2002,Aggregate fuel,GW,12.0
Germany,2002,Fuel,GW,0.87
Germany,2002,Fuel,GW,52.51
Germany,2002,Fuel,GW,15.92
Germany,2002,Fuel,GW,4.94
Germany,2002,Fuel,GW,23.4
Germany,2002,Fuel,GW,1.51
Germany,2002,Fuel,GW,0.29
Germany,2002,Fuel,GW,0.0
Germany,2002,Fuel,GW,12.0
Germany,2002,Demand,TWh,593.76
Germany,2002,Demand per capita,MWh,7.24
Germany,2002,Aggregate fuel,%,35.86
Germany,2002,Aggregate fuel,%,64.13
Germany,2002,Aggregate fuel,%,12.81
Germany,2002,Aggregate fuel,%,4.87
Germany,2002,Aggregate fuel,%,7.62
Germany,2002,Aggregate fuel,%,2.75
Germany,2002,Aggregate fuel,TWh,209.33
Germany,2002,Aggregate fuel,TWh,374.43
Germany,2002,Aggregate fuel,TWh,74.83
Germany,2002,Aggregate fuel,TWh,28.43
Germany,2002,Aggregate fuel,TWh,44.49
Germany,2002,Aggregate fuel,TWh,16.06
Germany,2002,Fuel,%,0.91
Germany,2002,Fuel,%,51.32
Germany,2002,Fuel,%,9.64
Germany,2002,Fuel,%,3.96
Germany,2002,Fuel,%,28.24
Germany,2002,Fuel,%,3.17
Germany,2002,Fuel,%,0.0
Germany,2002,Fuel,%,0.03
Germany,2002,Fuel,%,2.72
Germany,2002,Fuel,TWh,5.31
Germany,2002,Fuel,TWh,299.6
Germany,2002,Fuel,TWh,56.3
Germany,2002,Fuel,TWh,23.12
Germany,2002,Fuel,TWh,164.84
Germany,2002,Fuel,TWh,18.53
Germany,2002,Fuel,TWh,0.0
Germany,2002,Fuel,TWh,0.2
Germany,2002,Fuel,TWh,15.86
Germany,2002,Total,TWh,583.76
Germany,2002,Electricity imports,TWh,10.0
Germany,2002,Aggregate fuel,mtCO2,2.7
Germany,2002,Aggregate fuel,mtCO2,329.82
Germany,2002,Aggregate fuel,mtCO2,36.47
Germany,2002,Aggregate fuel,mtCO2,1.7
Germany,2002,Aggregate fuel,mtCO2,1.9
Germany,2002,Aggregate fuel,mtCO2,0.2
Germany,2002,CO2 intensity,gCO2/kWh,569.62
Germany,2002,Fuel,mtCO2,1.15
Germany,2002,Fuel,mtCO2,293.35
Germany,2002,Fuel,mtCO2,24.28
Germany,2002,Fuel,mtCO2,0.55
Germany,2002,Fuel,mtCO2,0.8
Germany,2002,Fuel,mtCO2,12.19
Germany,2002,Fuel,mtCO2,0.0
Germany,2002,Fuel,mtCO2,0.01
Germany,2002,Fuel,mtCO2,0.19
Germany,2002,Total,mtCO2,332.52
Germany,2003,Aggregate fuel,GW,43.1
Germany,2003,Aggregate fuel,GW,69.81
Germany,2003,Aggregate fuel,GW,17.72
Germany,2003,Aggregate fuel,GW,6.84
Germany,2003,Aggregate fuel,GW,21.66
Germany,2003,Aggregate fuel,GW,14.82
Germany,2003,Fuel,GW,1.44
Germany,2003,Fuel,GW,52.09
Germany,2003,Fuel,GW,16.21
Germany,2003,Fuel,GW,4.95
Germany,2003,Fuel,GW,21.44
Germany,2003,Fuel,GW,1.51
Germany,2003,Fuel,GW,0.45
Germany,2003,Fuel,GW,0.44
Germany,2003,Fuel,GW,14.38
Germany,2003,Demand,TWh,598.76
Germany,2003,Demand per capita,MWh,7.29
Germany,2003,Aggregate fuel,%,35.17
Germany,2003,Aggregate fuel,%,64.83
Germany,2003,Aggregate fuel,%,14.23
Germany,2003,Aggregate fuel,%,4.53
Germany,2003,Aggregate fuel,%,7.75
Germany,2003,Aggregate fuel,%,3.22
Germany,2003,Aggregate fuel,TWh,211.73
Germany,2003,Aggregate fuel,TWh,390.3
Germany,2003,Aggregate fuel,TWh,85.67
Germany,2003,Aggregate fuel,TWh,27.27
Germany,2003,Aggregate fuel,TWh,46.67
